Decision,Applicant_GPA,Decision_Year,Target_University_FSR_Score,Target_University_CPF_Score,Target_University_ISR_Score,Target_University_QS_Rank,Target_Degree_Type,Applicant_Status,Target_University_Status,Target_Program,Target_Program_Discipline,Target_University,Target_Country,Program_Admission_Rate,Program_x_QS_Rank
1,-2.424196960470194,1.3164137874418664,-1.4448971359506932,-1.6303530289690966,-0.0410830448571141,1.5633074581478985,1,1.0,1.0,0.0059230769230769,0.040076923076923,0.0046923076923076,0.0544615384615384,0.4675324675324675,0.009259590329029824
0,0.6933220397568972,1.3164137874418664,-0.2381702665707011,0.230908475775964,-0.3956094012013591,0.4631501277099588,2,1.0,1.0,0.0551538461538461,0.139076923076923,0.0332307692307692,0.8453076923076923,0.4560669456066946,0.025544510889849242
1,-1.238661566017638,1.3164137874418664,1.2248780619377375,-0.5820140391423333,0.1218074431929444,-0.6324548275675482,1,2.0,2.0,0.0272307692307692,0.0701538461538461,0.0183076923076923,0.8453076923076923,0.6299435028248588,-0.017222231458377833
0,-0.0092174532520253,1.3164137874418664,1.1701577504384062,-0.7806466898463515,-1.1238257007192676,0.0321919458556485,2,2.0,1.0,0.023076923076923,0.0701538461538461,0.005,0.8453076923076923,0.3933333333333333,0.0007428910582072706
1,-3.302371326731347,1.3164137874418664,0.3839132746848553,-0.9645658108685908,-0.8140143803103327,0.0716458639127332,2,1.0,2.0,0.0103846153846153,0.0103846153846153,0.0103076923076923,0.8453076923076923,0.5703703703703704,0.0007440147406322233
0,0.2981435749393773,1.3164137874418664,-1.200095742401053,-0.0192215288142814,-0.3796397455101769,-0.0709952244474961,2,2.0,1.0,0.0125384615384615,0.040076923076923,0.0054615384615384,0.8453076923076923,0.5644171779141104,-0.0008901708911493716
1,0.2981435749393773,1.3164137874418664,-1.1223352997441085,-1.40229331890152,-1.5198731618605863,2.13994164513606,2,2.0,1.0,0.0055384615384615,0.0422307692307692,0.0041538461538461,0.8453076923076923,0.3611111111111111,0.011851984496138095
1,0.2981435749393773,1.3164137874418664,-0.8458537258527496,-1.082274048322824,-0.7437478952691311,0.80002588958199,2,2.0,1.0,0.0054615384615384,0.0054615384615384,0.0036153846153846,0.8453076923076923,0.4507042253521127,0.004369372166178511
1,0.2981435749393773,1.3164137874418664,-0.8458537258527496,-1.082274048322824,-0.7437478952691311,0.80002588958199,2,2.0,1.0,0.0103846153846153,0.0103846153846153,0.0036153846153846,0.8453076923076923,0.5703703703703704,0.008307961161043674
1,0.2981435749393773,1.3164137874418664,-0.8832939389838712,-0.3613110939156462,0.1920739282341462,0.0686109471391113,2,2.0,1.0,0.0055384615384615,0.0422307692307692,0.0065384615384615,0.8453076923076923,0.3611111111111111,0.000379999091847383
1,0.210326138313262,1.3164137874418664,1.2248780619377375,1.0327958434329267,1.2907862397874816,-0.8084800004376186,1,1.0,1.0,0.0096923076923076,0.0245384615384615,0.0183076923076923,0.0358461538461538,0.5238095238095238,-0.007836036927318383
0,-0.448304636382602,1.3164137874418664,1.2248780619377375,0.8415199575697979,1.1502532697050785,-0.7477816649651805,2,2.0,2.0,0.0116923076923076,0.0615384615384615,0.0137692307692307,0.8453076923076923,0.27631578947368424,-0.008743293313438963
1,0.7811394763830125,1.3164137874418664,0.9368764224675724,1.110041874262267,1.335501275722792,-0.7538514985124243,1,1.0,1.0,0.0833076923076923,0.087076923076923,0.0056923076923076,0.0113846153846153,0.541089566020314,-0.0628016286837658
1,0.7811394763830125,1.3164137874418664,0.4098334222371704,1.3197096722276198,1.3131437577551368,-0.7993752501167529,1,1.0,1.0,0.0833076923076923,0.087076923076923,0.008076923076923,0.0113846153846153,0.541089566020314,-0.06659410737511103
0,0.7811394763830125,1.3164137874418664,1.2248780619377375,1.3528151140116231,0.4891095240901351,-0.8115149172112405,1,1.0,2.0,0.0833076923076923,0.087076923076923,0.0306153846153846,0.8453076923076923,0.541089566020314,-0.06760543502613642
1,0.7811394763830125,1.3164137874418664,-0.6557726438024406,-1.5126447915148635,-1.7689997906430288,0.985155812772926,1,1.0,1.0,0.0272307692307692,0.0701538461538461,0.0049230769230769,0.0007692307692307,0.6299435028248588,0.026826550593970416
1,-0.8873918195131786,1.3164137874418664,-0.1546497911243533,-1.9614074468091272,-1.2004800480369422,2.5193062418387977,1,2.0,1.0,0.0398461538461538,0.0489230769230769,0.0043076923076923,0.0046923076923076,0.7992277992277992,0.1003846640978843
0,0.6494133214438386,1.3164137874418664,-1.346976578530837,0.8268064278880191,-1.2483890151104888,-0.6142453269258168,1,1.0,1.0,0.0833076923076923,0.087076923076923,0.0173076923076923,0.8453076923076923,0.541089566020314,-0.05117136069697381
0,-1.0191179744523506,1.3164137874418664,-1.3440965621361356,-0.0707188827005084,-1.2899101199075624,0.7878862224875024,2,1.0,1.0,0.0202307692307692,0.032,0.0041538461538461,0.8453076923076923,0.5627376425855514,0.01593954434724714
1,0.4737784481916079,1.3164137874418664,0.908076258520556,-1.14848493189083,1.3259194823080829,-0.6536992449829016,1,1.0,2.0,0.0056923076923076,0.04,0.0129230769230769,0.8453076923076923,0.527027027027027,-0.003721057240671841
1,-0.2287610448173127,1.3164137874418664,-1.4765773162924112,0.5803548057182184,-0.3892215389248861,1.4419107872030226,1,1.0,1.0,0.0027692307692307,0.0027692307692307,0.003076923076923,0.0544615384615384,0.6666666666666666,0.003992983718408271
1,0.0346912650610313,1.3164137874418664,1.1989579143854223,0.3044761241848596,0.2878918623812395,-0.6931531630399863,1,2.0,2.0,0.0267692307692307,0.0267692307692307,0.0172307692307692,0.8453076923076923,0.35344827586206895,-0.018555176979839588
